"Ferroptosis","Apoptosis","Pyroptosis"
0.024391337295285,0.219346072071316,-0.00593032794642717
0.0822876220445619,-0.0201868653614602,-0.119994963735998
-0.0806080697890166,0.0945994240391679,0.003701403364434
0.373203385279555,-0.0169263455373079,-0.131695652205384
0.132827892832214,0.0864803924065456,0.128463073231297
0.0352457736241698,-0.102941953628308,0.0166498776810436
0.171529111323421,0.0779194768585115,-0.128854525573331
0.190529383359034,0.0752518996750793,-0.1626664672735
0.395495502969018,-0.0682816534662976,0.12044058644628
0.0766244472114153,-0.111597251337865,-0.136557368006801
-0.0914426710460595,-0.0559678868092443,-0.146454895854115
0.300380125378424,-0.127972087221605,0.0369509419046639
0.344715917581385,0.0773006898314476,-0.125816843374912
0.601387974913747,-0.108964636065498,0.215930758480815
0.131082258315349,-0.0991216343632065,-0.103831166292758
-0.00941809603707255,-0.0543018298315157,0.0171571192413922
0.0800486343986196,-0.141636517377773,-0.181985016510194
-0.0779168140893414,0.108929993087054,-0.0234185853080535
0.253177149166983,-0.0249688070474982,-0.132109133234436
0.179495597120159,0.0570684910219099,-0.125025269616397
0.246609276399833,0.0236555741167446,0.109520862984749
0.15762485127511,0.0387431062219455,0.0746612033236549
0.102793082826005,0.0290569888081629,-0.122168763405786
0.146170385101153,0.113749141366279,-0.0259133694006716
0.0873402749157107,-0.00609467881570874,0.00960756140024704
0.176523828011535,-0.0330854683360446,-0.0610061260371866
0.213193670960009,-0.050971718931226,-0.0241087201042164
0.295562095111467,-0.0631842696083897,-0.154647077976122
-0.130618205829117,0.0436577050676896,-0.155111760345518
0.581270501701018,0.00661255755210211,-0.0287924039091609
-0.111296048133659,-0.0017381700993106,-0.220337236384221
0.187604672762083,0.00409771690286131,-0.106611411027904
0.0965467737059099,-0.0227224931401712,-0.0943438312806325
0.392932925972018,-0.0135792658956741,0.0935157269865861
0.345802616171353,0.195623049181005,-0.0705404689808893
0.521601063737166,0.228468646704345,0.245459494912256
0.0461582586561519,0.0139262767229916,0.0133632783264382
0.517672604413638,0.177919914402285,-0.114573221469806
-0.0261818792830865,0.0513826180212823,0.0130390508462261
0.396941385697099,0.122653516003843,0.089340971981011
0.0566869361042775,-0.127733175855577,-0.0410921738517559
0.264086507298974,-0.0602430284566541,-0.0824733649672579
0.407204765528376,-0.070006297358331,-0.136937186582005
0.0887809773582556,-0.0187494469987079,-0.0589712348245272
-0.021223128326893,0.0237617440612341,0.737941777073347
0.267095388030092,0.0106225196301261,-0.00741834365783889
-0.00408216833255803,-0.0442661727185821,-0.0989973927430598
0.0656376418638229,-0.117694401364136,0.300561407794528
0.254040449539503,-0.106284257591197,0.160406469842382
0.374666597361515,-0.101375236383877,0.309907204309799
-0.270245397518102,-0.0982073161215505,-0.00969008880139138
0.533193124230212,0.0600882219369472,0.0386420355522184
-0.0450211120820398,-0.036205382741825,0.555126124851716
-0.0829633792250989,0.119842224351957,0.221218378512998
0.316709322877237,-0.0465795365232683,-0.135959830683226
-0.243352994717099,-0.0426579485209184,-0.0461910536562138
-0.206782220929916,-0.0657925269509074,-0.0527801399759457
0.0257702422921688,0.0726240481447721,-0.038967453830255
0.1002614604758,-0.1403854058479,-0.134852731702417
0.0612111763280172,-0.0657335027185819,0.292407015633804
0.65403848550918,-0.0941174773078257,0.115591804401865
0.129731926295923,-0.122060238789549,0.16304598359384
0.18895080800609,-0.0157000847269303,-0.0407688022522288
-0.0186519498073228,-0.0587044055424408,0.261575624722751
0.101662589850252,0.0150474923161345,-0.0302895271111351
0.417311562855745,0.024357962580034,0.0634942222735063
0.179192705102204,-0.126913497137968,-0.0140678030479639
-0.180146197484529,-0.0710266774273105,0.0583155137984609
0.177247218085347,-0.108404023691628,-0.00845296629243653
0.165235872668956,0.00754979597995206,1.0501129417642
0.287012333621997,-0.00384379950138979,0.0222208810868473
0.583727334819803,0.121398816832064,-0.140622574534449
0.248613871623535,-0.0806858594690663,0.250601419306052
-0.0695965470444339,0.153085428060343,0.150405848659465
0.312916433694921,-0.0627362825361783,0.366966872442069
-0.11035720912501,-0.102434269172194,-0.10005149229486
0.351783854710176,-0.0901598792331844,0.279455839486271
0.0410596388970136,-0.114072374750404,-0.0615208884348943
0.0348759358380489,-0.0810957792108812,-0.110898950967342
0.35682822948433,-0.0902595728812565,-0.0220829219467001
0.0666943393931027,-0.0906205610639178,-0.136653029834185
0.465929730496232,-0.0778869357195146,-0.0122491181413525
0.193235068449077,0.109272739816861,-0.0759865179209292
0.129914364134987,0.150101251459325,-0.0273840047762153
0.36948434030738,0.0119684524265165,-0.012242894855371
0.0359706149484611,0.0855459611020474,-0.054318348283372
0.0692419165290956,0.205362368927863,-0.0803713134349866
-0.0471792431723809,-0.0774453025238522,-0.101314091541358
0.339072891344046,0.109051487455938,-0.102742423526246
0.128790281961877,0.118791575322325,0.163568998822309
-0.105151574335233,-0.0867495275542073,0.42282866646565
0.239452853537461,0.0706743157949802,-0.0328194811148148
0.216407964979868,-0.0801862604207623,-0.000887075784554325
0.112417629037857,-0.0560025346287219,-0.0494391447974087
0.0158541041757241,0.00504382313205207,0.250566369512086
0.0349557711387795,-0.0422431992139935,0.0293329360927932
-0.255884633912001,-0.0972875780781069,-0.0934716762056589
0.049081843221925,-0.0668746896328434,-0.0848759555872133
0.499826119545688,-0.0563196675949817,-0.192970147053396
0.155954423229006,0.112151631219594,-0.0113074532488165
0.154442810567195,0.0121719114017177,0.111736820717687
0.357109253267093,0.581687179827248,-0.195534192708346
-0.0180203223005146,0.187519399456773,-0.0681112531799667
