"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
9.09349421602969e-16,0.388265572894203,0.375,0.058,2.12378557415374e-11,"TMEM132D"
9.25775520608146e-16,-1.97611471599621,0.25,0.847,2.16214872838033e-11,"ATP5O"
9.40445441397053e-16,0.191913391407358,0.417,0.073,2.19641032838282e-11,"ATAD3C"
9.49920838038949e-16,-2.53458197526571,0.188,0.805,2.21854011723996e-11,"ARHGDIB"
9.79035471732133e-16,0.476957527421232,0.479,0.098,2.2865373442304e-11,"CDC42BPG"
9.79368881783999e-16,0.38581581280653,0.667,0.214,2.28731602340653e-11,"FREM1"
1.03595892264108e-15,-1.94633826684849,0.333,0.912,2.41948206382825e-11,"COX8A"
1.08603426575781e-15,-2.1555638411401,0.562,0.947,2.53643302767737e-11,"MGP"
1.11740025957108e-15,1.45935778716226,0.438,0.081,2.60968830622825e-11,"TMPRSS11A"
1.12200417190955e-15,-0.931330247713325,0.062,0.716,2.62044074349475e-11,"NACA2"
1.14139145345786e-15,-0.84402687652512,0.188,0.893,2.66571973955083e-11,"C14orf2"
1.16675950352786e-15,0.377693975023604,0.396,0.065,2.72496682048932e-11,"EXTL1"
1.21517875677754e-15,0.864552091357008,0.354,0.051,2.83804998645395e-11,"SEC14L4"
1.21929414590105e-15,0.849318608271477,0.708,0.253,2.8476614777519e-11,"DUSP10"
1.22353277819868e-15,-1.46581958709304,0.229,0.873,2.85756080348301e-11,"ATP5A1"
1.2282446142923e-15,0.55556863165841,0.583,0.158,2.86856529667966e-11,"LOC400891"
1.24810638585466e-15,-1.81723806308146,0.146,0.818,2.91495246416355e-11,"CHCHD10"
1.25541737087329e-15,0.6857303597986,0.458,0.093,2.93202726967458e-11,"NHLH1"
1.26396168345584e-15,0.249776807611903,0.625,0.182,2.95198251171112e-11,"SPN"
1.33735548686962e-15,0.369011878748918,0.333,0.044,3.123393739584e-11,"LOC339166"
1.34508135575533e-15,0.403280905684456,0.521,0.124,3.14143750636658e-11,"ELFN2"
1.3751231796026e-15,0.364587982986817,0.521,0.122,3.21160018596188e-11,"OPCML"
1.44554412425229e-15,1.2155003484584,0.562,0.153,3.37606830219121e-11,"LOC284837"
1.48475487038652e-15,0.654149311242364,0.562,0.146,3.46764499978773e-11,"HEPHL1"
1.64924512937345e-15,0.805392063236615,0.625,0.19,3.85181199965169e-11,"SRGAP3"
1.65102875775921e-15,0.670751858054012,0.458,0.092,3.85597766374663e-11,"MPL"
1.67924441355767e-15,0.680855552203838,0.625,0.192,3.92187532786395e-11,"INTS7"
1.70834598332674e-15,0.310117522252073,0.688,0.246,3.98984204405959e-11,"PKHD1L1"
1.73134804256821e-15,0.485472761159464,0.521,0.124,4.04356335341804e-11,"DAGLA"
1.7367283185169e-15,-1.74958161369751,0.396,0.888,4.05612898789622e-11,"RHOB"
1.73949192220134e-15,0.803089095607411,0.542,0.134,4.06258338430123e-11,"ZDHHC11"
1.77465797185279e-15,1.01488327810467,0.562,0.146,4.14471369326219e-11,"C17orf65"
1.94488009661278e-15,-0.746558799044893,0.188,0.876,4.54226746563914e-11,"HSP90AB3P"
1.947546181387e-15,0.453549713635571,0.688,0.27,4.54849410662934e-11,"CACNA1A"
1.96545604828319e-15,-0.825859905296863,0.125,0.808,4.59032260076539e-11,"PPDPF"
1.98737416198106e-15,0.671039750977213,0.625,0.18,4.64151235530677e-11,"MYH15"
2.02310717410067e-15,-1.8602906143977,0.438,0.908,4.72496680511212e-11,"CNBP"
2.02773236004148e-15,-1.8353935718019,0.396,0.935,4.73576892687687e-11,"H19"
2.0439763946528e-15,-1.84952393213035,0.208,0.844,4.77370686971162e-11,"ISCU"
2.07738582580474e-15,1.25662823723569,0.417,0.076,4.85173459616697e-11,"MAFG-AS1"
2.30821062566323e-15,0.325422838104172,0.667,0.224,5.39082591623647e-11,"GNAO1"
2.33525535891627e-15,-0.74004099782508,0.229,0.908,5.45398889074895e-11,"RPL19"
2.33932464175366e-15,-1.69898871674157,0.312,0.944,5.46349270081567e-11,"PFDN5"
2.40573189156154e-15,0.874297415146849,0.833,0.374,5.61858683274198e-11,"HIVEP3"
2.42833915173895e-15,-1.74945135168578,0.458,0.961,5.67138608888633e-11,"COX5B"
2.47397195883646e-15,-1.99399111113537,0.625,0.985,5.77796150986256e-11,"RGS5"
2.50976263472877e-15,-2.11501951793812,0.271,0.893,5.86155063340905e-11,"C10orf116"
2.57439179239232e-15,0.477398186025549,0.583,0.173,6.01249203113225e-11,"ACVR1C"
2.59365430548705e-15,0.558157018257127,0.417,0.075,6.05747963046501e-11,"CPA4"
2.61334028203876e-15,0.519718719112892,0.458,0.095,6.10345622870153e-11,"NPC1L1"
2.72470687341436e-15,-1.99369055575236,0.167,0.798,6.36355290285923e-11,"PHPT1"
2.80097752421688e-15,0.395089286338304,0.562,0.154,6.54168300780852e-11,"CALN1"
2.8127441946313e-15,0.555057634809746,0.521,0.131,6.56916406656139e-11,"CES3"
2.81381042292857e-15,-1.04841540754731,0.333,0.913,6.57165424274967e-11,"CSDA"
2.83697930557871e-15,-1.58528438848132,0.146,0.795,6.62576516817907e-11,"MGST3"
2.85292454138307e-15,-1.4486914092653,0.271,0.917,6.66300526640016e-11,"CD63"
2.88084691005258e-15,-2.0867698949014,0.354,0.869,6.72821795842781e-11,"RHOC"
2.89906810997695e-15,0.996169798889203,0.646,0.219,6.77077357085117e-11,"SHC4"
2.9771430240246e-15,0.216196868474235,0.396,0.068,6.95311753260944e-11,"WDR87"
2.99020605566746e-15,-1.97968674834918,0.167,0.82,6.98362624301136e-11,"COX5A"
3.12479398605322e-15,1.36305107656883,0.271,0.027,7.29795635442729e-11,"MYOG"
3.15083589140136e-15,0.861433965888304,0.667,0.229,7.35877722436787e-11,"DOK6"
3.17409457833532e-15,0.468187406376574,0.521,0.124,7.41309788770214e-11,"DBF4B"
3.2102730618146e-15,0.359714997566696,0.5,0.114,7.49759273586799e-11,"EGFEM1P"
3.51825695064421e-15,-1.73702867785359,0.854,0.998,8.21688910822956e-11,"SPARCL1"
3.53449819571874e-15,0.791718678714073,0.604,0.182,8.25482053610113e-11,"PTPRU"
3.61860985931109e-15,0.602780285808678,0.646,0.195,8.45126332642106e-11,"KIF1A"
3.66874162800594e-15,0.345297591201511,0.542,0.141,8.56834607220787e-11,"HAS3"
3.69336871740538e-15,0.557665833469021,0.458,0.093,8.62586263950027e-11,"LOC100128675"
4.0188616070206e-15,-1.77890000896599,0.438,0.971,9.38605128319661e-11,"HLA-B"
4.22603573426822e-15,-1.40330351869532,0.188,0.891,9.86990645738342e-11,"TOMM7"
4.25493639721495e-15,0.575273221419358,0.583,0.168,9.93740395569552e-11,"NRXN3"
4.54732707119606e-15,2.96188698708444,0.625,0.222,1.06202823747784e-10,"MIR663A"
4.56802658963746e-15,0.614859318779791,0.479,0.104,1.06686261000983e-10,"PDZD7"
4.59261345727555e-15,0.500243876448231,0.562,0.161,1.07260487294671e-10,"LOC100130581"
4.63419637678662e-15,0.288564206816694,0.333,0.046,1.08231656379852e-10,"ZBBX"
4.64465264894885e-15,0.323153132989231,0.396,0.07,1.084758626162e-10,"PNPLA3"
4.87925143953923e-15,0.344927453709938,0.417,0.08,1.13954917370439e-10,"ZFR2"
4.96392626667192e-15,0.790943752082191,0.583,0.182,1.15932497958123e-10,"ASPHD2"
5.12364362264615e-15,0.405574854535283,0.479,0.107,1.19662696806901e-10,"LOC100287225"
5.30572060115848e-15,0.714965344052199,0.708,0.275,1.23915104640056e-10,"GLI3"
5.33344658912536e-15,0.708778950979874,0.458,0.1,1.24562645089023e-10,"AIPL1"
5.48526684239752e-15,0.356456365579216,0.5,0.115,1.28108407104194e-10,"ITPK1-AS1"
5.67091861922661e-15,0.35578345204961,0.542,0.141,1.32444304352037e-10,"CACNG8"
6.07799274464525e-15,0.892834981940783,0.438,0.09,1.4195152055119e-10,"LOC339593"
6.21161315884068e-15,0.93680145190698,0.542,0.134,1.45072225324724e-10,"LAMC3"
6.54428047832884e-15,-0.498299320037522,0.396,0.978,1.5284167057137e-10,"FLJ44635"
6.77218154051434e-15,-1.48252281882469,0.312,0.915,1.58164299878712e-10,"HLA-A"
6.8454642279885e-15,1.05075465308312,0.625,0.236,1.59875817044671e-10,"LINC00273"
6.8994152681718e-15,-1.20747574072441,0.417,0.971,1.61135843588152e-10,"RPL23"
6.90115706131374e-15,1.05463469016466,0.479,0.114,1.61176523166982e-10,"SLC6A2"
7.300637378466e-15,0.40650349840756,0.312,0.041,1.70506385974073e-10,"ALOX15"
7.38816600544096e-15,0.558786753691484,0.438,0.088,1.72550617057074e-10,"AIM1L"
7.48568239103273e-15,0.59401680205089,0.458,0.097,1.74828112242570e-10,"ST6GAL2"
7.62890760946346e-15,-0.99475239413855,0.479,0.976,1.78173137219019e-10,"UBA52"
7.72411890231349e-15,-1.53664086642579,0.083,0.739,1.80396796963532e-10,"NDUFB11"
8.26927984311295e-15,0.422412802074606,0.5,0.112,1.93129030735903e-10,"EVPL"
8.31045997075098e-15,0.429433376537677,0.583,0.175,1.94090792616889e-10,"WDFY4"
8.32001206134101e-15,-1.66183018612568,0.104,0.754,1.94313881692619e-10,"PRDX6"
8.60473293496577e-15,0.5778111040677,0.438,0.09,2.00963537696126e-10,"FER1L6"
8.62104947026362e-15,0.438230021359033,0.646,0.219,2.01344610378007e-10,"CELSR2"
8.68049411350161e-15,0.58986578571066,0.729,0.302,2.0273294002083e-10,"EFNA5"
8.78926483654749e-15,-1.90669108275522,0.646,0.963,2.05273280257567e-10,"A2M"
8.95745633156576e-15,0.672199266507948,0.896,0.531,2.09201392623718e-10,"MAF"
9.14274364495758e-15,0.332535904779527,0.292,0.036,2.13528777827984e-10,"CCDC83"
9.25622253862117e-15,1.3423730278302,0.646,0.233,2.16179077389497e-10,"ENTPD3-AS1"
9.37063537076291e-15,1.00207466491732,0.604,0.177,2.18851189084168e-10,"ZNRF3"
9.38076448692194e-15,-1.9996945195938,0.229,0.851,2.19087754592062e-10,"ITGB1BP3"
1.00236454237197e-14,1.31371150923185,0.458,0.097,2.34102238870974e-10,"EPHB3"
1.00261758651857e-14,0.154349614812457,0.646,0.211,2.34161337331413e-10,"LRP1B"
1.04338290267897e-14,1.24557143365894,0.438,0.087,2.43682076920674e-10,"ESPNL"
1.04410801325291e-14,0.236614945539154,0.229,0.019,2.43851426495216e-10,"FLJ25363"
1.11655405748342e-14,0.396029539634758,0.375,0.059,2.60771200125252e-10,"NUAK2"
1.15723842168669e-14,0.494054891471427,0.417,0.083,2.70273033384927e-10,"ATP10B"
1.17229588982987e-14,0.634339988217039,0.667,0.25,2.73789705069767e-10,"CIT"
1.18140185677989e-14,-2.00423800941589,0.125,0.781,2.75916403650944e-10,"NDUFA6"
1.18267262951853e-14,0.427395192811858,0.646,0.229,2.76213192624052e-10,"TRPM3"
1.18427566331834e-14,0.674571541628408,0.646,0.238,2.76587581167999e-10,"PRDM15"
1.2358197441685e-14,-1.36300992353972,0.312,0.883,2.88625701250554e-10,"S100A10"
1.24884697218187e-14,0.177719777058919,0.562,0.153,2.91668210353075e-10,"TMEM132B"
1.32374476670744e-14,-0.839523740396856,0.167,0.89,3.09160590264522e-10,"TUBA1B"
1.32941473240146e-14,0.469164562834731,0.583,0.17,3.10484810752361e-10,"FAM184B"
1.36429474926384e-14,-1.54465584296961,0.375,0.91,3.1863103869057e-10,"GABARAP"
1.3981998271074e-14,0.962720111950322,0.333,0.049,3.26549569620934e-10,"FAM169B"
1.4197621320356e-14,-1.29400592305963,0.188,0.803,3.31585445936914e-10,"GPX4"
1.44625340525381e-14,0.460845386798589,0.583,0.173,3.37772482797028e-10,"NUP210"
1.49479081913759e-14,1.07107324368074,0.438,0.09,3.49108395809585e-10,"RBM46"
1.51049729469377e-14,-1.32736339826547,0.5,0.927,3.52776643175731e-10,"EIF4G2"
1.51782573356316e-14,0.256650057822544,0.521,0.134,3.54488200073677e-10,"DCHS2"
1.5183270698606e-14,-1.17195505870454,0.375,0.893,3.54605287165943e-10,"YWHAE"
1.56163958447822e-14,0.818341947125016,0.542,0.148,3.64720924954888e-10,"ANKS6"
1.56947281176207e-14,0.283564286773,0.667,0.231,3.66550375187031e-10,"CELSR1"
1.69338195913926e-14,0.537557314319617,0.646,0.222,3.95489356556974e-10,"BMPR1B"
1.73162042940502e-14,-1.79788366312728,0.104,0.725,4.04419951287544e-10,"PRDX2"
1.74220877983421e-14,0.238155015322632,0.562,0.154,4.06892860530281e-10,"GREB1"
1.74690214021592e-14,0.393517470766105,0.458,0.1,4.07988994847429e-10,"PACSIN1"
1.78366390958574e-14,-0.413759346300558,0.312,0.964,4.16574706083749e-10,"RPL31"
1.82195890241577e-14,1.25165560154871,0.521,0.136,4.25518501659203e-10,"SCML4"
1.91387109305572e-14,-1.09087440361022,0.375,0.966,4.46984593783164e-10,"EEF2"
1.96566574863462e-14,0.740710453310402,0.583,0.17,4.59081235593616e-10,"HHAT"
1.99971748864458e-14,1.07374131655739,0.5,0.121,4.6703401947294e-10,"PASK"
2.01372493783512e-14,0.547909497631282,0.583,0.182,4.70305459231393e-10,"PCSK2"
2.14200335892383e-14,1.55961647167505,0.479,0.117,5.00264884476662e-10,"LOC100507140"
2.15953290179468e-14,0.416658859829126,0.542,0.141,5.04358909214149e-10,"NWD1"
2.1789945356007e-14,0.71790711413929,0.333,0.049,5.08904173789544e-10,"FSTL4"
2.18971647095597e-14,0.364846984196082,0.667,0.258,5.11408281791768e-10,"ERBB4"
2.25834857841446e-14,-1.95671598524642,0.458,0.852,5.27437310488698e-10,"LGALS3"
2.26374062434401e-14,-2.41088894413317,0.125,0.716,5.28696622815544e-10,"HBXIP"
2.40808098290643e-14,0.382293761286712,0.292,0.036,5.62407313557798e-10,"SYT3"
2.50084092714774e-14,1.07796729695243,0.667,0.275,5.84071398535354e-10,"LOC284801"
2.52896213083715e-14,-1.48546611691249,0.167,0.756,5.90639105657016e-10,"MYEOV2"
2.67126860417854e-14,0.577405881165341,0.458,0.102,6.23874782505899e-10,"KCNH6"
2.67146204989062e-14,0.287597535777989,0.417,0.083,6.23919961751954e-10,"FLJ43860"
2.6765740097539e-14,0.536396368726119,0.625,0.214,6.25113859978024e-10,"DNAH9"
2.68724151751678e-14,0.487216443740827,0.604,0.192,6.27605256416044e-10,"STAB2"
2.75119064721205e-14,0.15230473318358,0.5,0.117,6.42540575656375e-10,"FCGBP"
2.95702232745432e-14,-0.737077014483916,0.25,0.881,6.90612564576957e-10,"PTMA"
2.99725345717264e-14,0.522599547178989,0.562,0.168,7.0000854492267e-10,"C10orf140"
3.01802758218004e-14,0.987092521814706,0.396,0.073,7.04860341818149e-10,"LOC643650"
3.03516330226157e-14,0.28673787937678,0.479,0.112,7.08862389243189e-10,"SEC14L2"
3.07419834527344e-14,0.205334076659604,0.542,0.149,7.17979023538611e-10,"CACNA1G"
3.10500704360888e-14,-0.804944464865055,0.188,0.847,7.25174395034853e-10,"BTF3"
3.18585819709074e-14,-1.02423211294529,0.271,0.856,7.44057181930542e-10,"ATPIF1"
3.32733008309599e-14,0.33703652033599,0.583,0.185,7.77097940907068e-10,"ATP2B2"
3.33297196934e-14,-1.4356441953875,0.146,0.778,7.78415603439357e-10,"HSBP1"
3.34537562083651e-14,0.875805039703278,0.583,0.171,7.81312476246367e-10,"USP43"
3.3511453041754e-14,0.464388519967829,0.625,0.205,7.82659985790165e-10,"ZFHX2"
3.44455616231388e-14,0.663763247386188,0.375,0.066,8.04476091708406e-10,"ANKRD24"
3.52221457807917e-14,0.886384031466944,0.438,0.095,8.2261321471039e-10,"TNS4"
3.52691193468916e-14,0.482756315972527,0.521,0.141,8.23710282346653e-10,"DSCAML1"
3.53685440928012e-14,0.641530099413315,0.5,0.132,8.26032347287372e-10,"PRDM6"
3.65630455911398e-14,-1.09973979332115,0.208,0.767,8.5392992978107e-10,"HSPA8"
3.66528070941521e-14,0.456071750187276,0.354,0.056,8.56026309683921e-10,"ADCY8"
3.70642233139107e-14,1.12391364667267,0.417,0.085,8.65634935496384e-10,"FRMD1"
3.99139181730599e-14,-1.41659046179087,0.104,0.732,9.32189558931814e-10,"TXN"
4.0004323121067e-14,0.391899349637828,0.542,0.149,9.3430096649252e-10,"EFCAB6"
4.02709162894291e-14,0.523030558971141,0.354,0.058,9.40527249939617e-10,"DGKK"
4.29786270407375e-14,-1.34658047953513,0.333,0.973,1.00376583453642e-09,"RPL36"
4.37316022539085e-14,0.591667635873515,0.521,0.143,1.02135157064003e-09,"PIEZO2"
4.37345329865952e-14,0.484660770709006,0.854,0.625,1.02142001790193e-09,"NEUROD2"
4.53964379141165e-14,0.980422118032639,0.354,0.058,1.06023380748419e-09,"SLC17A4"
4.60923746134903e-14,0.474580168103606,0.5,0.127,1.07648740909807e-09,"IL5RA"
4.64198079983074e-14,0.657608048623535,0.25,0.025,1.08413461580047e-09,"RFPL2"
4.70764935642622e-14,0.551149953541024,0.312,0.044,1.09947150719334e-09,"ANKRD36BP1"
4.72591199740523e-14,0.657275182549302,0.25,0.025,1.10373674699399e-09,"LOC100131094"
4.73971738005757e-14,1.26209844638423,0.521,0.136,1.10696099411244e-09,"ABLIM2"
5.06681570161648e-14,-1.94271510892757,0.479,0.942,1.18335480711253e-09,"SPARC"
5.10861112876892e-14,0.483895665343476,0.396,0.076,1.19311612912398e-09,"SIAH3"
5.17490407986461e-14,0.48622911004903,0.312,0.042,1.20859884785238e-09,"CD300LF"
5.40166386679233e-14,0.425512202238375,0.604,0.199,1.26155859608935e-09,"SHANK2"
5.40331760111658e-14,0.22628804061955,0.708,0.278,1.26194482574078e-09,"CCDC168"
5.54842050912227e-14,0.581720051878543,0.417,0.085,1.29583360990551e-09,"LOC399829"
5.61599668625062e-14,0.45933357147881,0.333,0.051,1.31161602607383e-09,"HNRNPKP3"
5.64442945648792e-14,0.36691048989969,0.5,0.129,1.31825649956275e-09,"KIAA0319"
5.75102746372807e-14,-1.51746444674759,0.146,0.786,1.34315246415369e-09,"RPL36AL"
5.91711194095669e-14,0.653343473702844,0.604,0.202,1.38194149381043e-09,"GAN"
5.93652017428792e-14,-0.791703047850373,0.25,0.8,1.38647428670494e-09,"CLIC4"
6.09274878860389e-14,0.465888949916137,0.521,0.136,1.42296147957844e-09,"TRPM2"
6.16566832772561e-14,0.397008675655384,0.375,0.068,1.43999183794032e-09,"CNTNAP4"
6.16566832772561e-14,0.336686613778817,0.375,0.068,1.43999183794032e-09,"MAB21L3"
6.92205969130257e-14,0.850487336611506,0.417,0.083,1.61664704090371e-09,"LMX1B"
7.04916562128829e-14,0.452303875685362,0.438,0.097,1.64633263085188e-09,"CLCA2"
7.05149151353554e-14,0.583730256826783,0.5,0.127,1.64687584298623e-09,"JAKMIP1"
7.73703545270843e-14,0.392299350586627,0.333,0.053,1.80698462998005e-09,"ZDHHC8P1"
7.76525357075818e-14,-1.24750019122866,0.479,0.927,1.81357497145057e-09,"HNRNPA2B1"
7.81147000764105e-14,0.281883132858037,0.354,0.058,1.82436882028457e-09,"CACNA1F"
7.95488971987641e-14,0.631559848792399,0.625,0.217,1.85786449407714e-09,"SCUBE3"
8.18754890079172e-14,0.831174902233308,0.771,0.362,1.91220204577991e-09,"ORAI2"
8.28068870786375e-14,-1.62625097653175,0.271,0.842,1.93395484772158e-09,"ATP5D"
8.43293401872482e-14,-1.87528579619884,0.125,0.757,1.96951174007318e-09,"S100A1"
8.60523467190568e-14,0.56818180703494,0.5,0.132,2.00975255762357e-09,"LOC100505576"
8.74996555996175e-14,0.983389295975324,0.333,0.053,2.04355445652907e-09,"LOC643714"
8.79176620861305e-14,0.282282456704073,0.354,0.059,2.05331699802158e-09,"GP5"
8.95148504195905e-14,0.609862397820128,0.479,0.115,2.09061933154954e-09,"SIM2"
8.96253191799618e-14,-2.24979721528216,0.375,0.866,2.09319932944801e-09,"DUSP1"
8.96305433430231e-14,-0.908000672709341,0.146,0.778,2.09332133977631e-09,"RPL23P8"
9.11631836254836e-14,0.563018831917186,0.729,0.319,2.12911615357317e-09,"ZNF714"
9.13534462169497e-14,0.686278961285248,0.479,0.115,2.13355973639686e-09,"NEK8"
9.36514543089205e-14,-1.61929427168158,0.208,0.862,2.18722971538484e-09,"NDUFA3"
1.00430674188942e-13,0.628806352209168,0.479,0.117,2.34555839568275e-09,"CDKL2"
1.00883481904599e-13,-1.0201063452506,0.104,0.762,2.35613371988192e-09,"COMMD6"
1.01626206927524e-13,0.254502238283187,0.5,0.131,2.37348006279233e-09,"ELAVL3"
1.02389973365169e-13,0.559751944930563,0.271,0.032,2.39131782794352e-09,"SIGLEC12"
1.04125539477577e-13,1.58710950822439,0.354,0.059,2.43185197449882e-09,"LOC100507362"
1.06911470450442e-13,0.700352871480595,0.375,0.07,2.49691739237008e-09,"POU2F3"
1.07550093948987e-13,1.15641466944064,0.5,0.127,2.5118324441786e-09,"C17orf109"
1.09982187900297e-13,-1.78196493969212,0.333,0.864,2.56863399841143e-09,"SH3BGRL3"
1.1014692855262e-13,0.855531687862392,0.396,0.078,2.57248151634643e-09,"PAK7"
1.11892115195636e-13,1.01761571252816,0.542,0.151,2.61324035039409e-09,"LRP4"
1.14595900213178e-13,-1.01043579997965,0.312,0.947,2.67638724947878e-09,"RPS8"
1.15019330148026e-13,0.340945074926969,0.542,0.151,2.68627645560715e-09,"SLIT1"
1.16763496227308e-13,1.049293784378,0.333,0.051,2.72701145438879e-09,"C2orf54"
1.18889636204178e-13,-1.42930937446644,0.354,0.881,2.77666745354858e-09,"FABP3"
1.20554145821294e-13,0.427955062048821,0.5,0.126,2.81554207565633e-09,"NEURL"
1.21673037842217e-13,0.790628519687812,0.479,0.119,2.84167379880499e-09,"ELAVL4"
1.22995395469296e-13,-1.02210284108887,0.479,0.917,2.87255746118541e-09,"HSP90B1"
1.25460000564849e-13,-0.7608729513298,0.167,0.829,2.93011831319204e-09,"NDUFB4"
1.29689628024881e-13,-1.53291074647159,0.167,0.772,3.0289012625211e-09,"EIF3K"
1.31675112844053e-13,0.669816801473646,0.417,0.088,3.07527226047287e-09,"PAK6"
1.32827359808712e-13,1.25668916549314,0.312,0.046,3.10218298833248e-09,"RBPJL"
1.38870596297855e-13,0.480623022861988,0.292,0.039,3.24332277653639e-09,"MUC7"
1.39980337930693e-13,-1.4209531868546,0.688,0.93,3.26924079237133e-09,"PPP1CB"
1.41105982364037e-13,-1.03653849559892,0.312,0.942,3.29553021811209e-09,"RPL18"
1.42464924059092e-13,0.530625260447386,0.354,0.061,3.32726830140009e-09,"GPR114"
1.50957048559708e-13,-1.74388848351277,0.083,0.672,3.52560186911198e-09,"ATP6V1G1"
1.51028930348794e-13,0.985602027494947,0.312,0.046,3.52728066829608e-09,"PRSS8"
1.51881874334102e-13,0.56155101997931,0.375,0.071,3.54720117507295e-09,"FOXA2"
1.54692194754748e-13,-1.41713566058778,0.104,0.718,3.61283620849715e-09,"SHFM1"
1.56740455786101e-13,0.593379787073496,0.292,0.039,3.66067334488438e-09,"HSF5"
1.61347470285441e-13,0.69080484463027,0.396,0.076,3.76827016851647e-09,"SCUBE1"
1.61709712211655e-13,-1.41955198252008,0.292,0.852,3.77673032870321e-09,"FHL1"
1.62858855567934e-13,0.522643389651964,0.479,0.122,3.80356857178909e-09,"PCSK1"
1.64503899042639e-13,1.19263215233782,0.312,0.044,3.84198856214084e-09,"CCDC89"
1.66574319594933e-13,-0.694491492884233,0.146,0.772,3.89034323413967e-09,"RPL14"
1.70610828340052e-13,-1.31513266874146,0.417,0.861,3.98461589588193e-09,"PNRC1"
1.71096531237232e-13,1.0296727642805,0.396,0.076,3.99595948704555e-09,"CYP26B1"
1.75166417660178e-13,0.688023430427403,0.646,0.248,4.09101168445347e-09,"DUSP19"
1.77226628736646e-13,0.537894884275106,0.333,0.053,4.13912791414437e-09,"LINC00521"
1.78943403389145e-13,0.508986289843276,0.583,0.192,4.17922318615347e-09,"CELSR3"
1.7950499479872e-13,-0.431048546523124,0.25,0.9,4.19233915352411e-09,"RPL4"
1.81948649758428e-13,0.866160450634713,0.396,0.08,4.24941071510809e-09,"C6orf165"
1.82902154116908e-13,0.4705511362346,0.438,0.098,4.27167980940038e-09,"ASTN1"
1.83337265821156e-13,0.605218455423449,0.583,0.18,4.2818418432531e-09,"CUL7"
