"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"C5","C8","TNR","ITGA9_ITGB1",0.000584256671954697,0,"TNR_ITGA9_ITGB1","TNR - (ITGA9+ITGB1)","TENASCIN","ECM-Receptor","KEGG: hsa04512"
"C5","C2","TNN","ITGA9_ITGB1",0.000205951598139965,0,"TNN_ITGA9_ITGB1","TNN - (ITGA9+ITGB1)","TENASCIN","ECM-Receptor","KEGG: hsa04512"
"C5","C3","TNN","ITGA9_ITGB1",0.000549974408502817,0,"TNN_ITGA9_ITGB1","TNN - (ITGA9+ITGB1)","TENASCIN","ECM-Receptor","KEGG: hsa04512"
"C5","C4","TNN","ITGA9_ITGB1",0.000230605045812036,0,"TNN_ITGA9_ITGB1","TNN - (ITGA9+ITGB1)","TENASCIN","ECM-Receptor","KEGG: hsa04512"
"C5","C7","TNN","ITGA9_ITGB1",0.000201392772371534,0,"TNN_ITGA9_ITGB1","TNN - (ITGA9+ITGB1)","TENASCIN","ECM-Receptor","KEGG: hsa04512"
"C5","C8","TNN","ITGA9_ITGB1",0.000460768831001596,0,"TNN_ITGA9_ITGB1","TNN - (ITGA9+ITGB1)","TENASCIN","ECM-Receptor","KEGG: hsa04512"
"C4","C2","TNXB","ITGA9_ITGB1",5.73023638278359e-05,0,"TNXB_ITGA9_ITGB1","TNXB - (ITGA9+ITGB1)","TENASCIN","ECM-Receptor","KEGG: hsa04512"
"C5","C2","TNXB","ITGA9_ITGB1",0.000245863486571338,0,"TNXB_ITGA9_ITGB1","TNXB - (ITGA9+ITGB1)","TENASCIN","ECM-Receptor","KEGG: hsa04512"
"C4","C3","TNXB","ITGA9_ITGB1",0.000153058596150256,0,"TNXB_ITGA9_ITGB1","TNXB - (ITGA9+ITGB1)","TENASCIN","ECM-Receptor","KEGG: hsa04512"
"C5","C3","TNXB","ITGA9_ITGB1",0.000656511581681399,0,"TNXB_ITGA9_ITGB1","TNXB - (ITGA9+ITGB1)","TENASCIN","ECM-Receptor","KEGG: hsa04512"
"C4","C4","TNXB","ITGA9_ITGB1",6.4162888475788e-05,0.01,"TNXB_ITGA9_ITGB1","TNXB - (ITGA9+ITGB1)","TENASCIN","ECM-Receptor","KEGG: hsa04512"
"C5","C4","TNXB","ITGA9_ITGB1",0.000275293273572141,0,"TNXB_ITGA9_ITGB1","TNXB - (ITGA9+ITGB1)","TENASCIN","ECM-Receptor","KEGG: hsa04512"
"C5","C7","TNXB","ITGA9_ITGB1",0.000240421406712718,0,"TNXB_ITGA9_ITGB1","TNXB - (ITGA9+ITGB1)","TENASCIN","ECM-Receptor","KEGG: hsa04512"
"C4","C8","TNXB","ITGA9_ITGB1",0.00012822430786398,0,"TNXB_ITGA9_ITGB1","TNXB - (ITGA9+ITGB1)","TENASCIN","ECM-Receptor","KEGG: hsa04512"
"C5","C8","TNXB","ITGA9_ITGB1",0.000550035237286355,0,"TNXB_ITGA9_ITGB1","TNXB - (ITGA9+ITGB1)","TENASCIN","ECM-Receptor","KEGG: hsa04512"
"C4","C2","COL1A1","ITGA9_ITGB1",0.00175196900365168,0,"COL1A1_ITGA9_ITGB1","COL1A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C3","C3","COL1A1","ITGA9_ITGB1",0.000803118256352794,0,"COL1A1_ITGA9_ITGB1","COL1A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C3","COL1A1","ITGA9_ITGB1",0.00466641536038541,0,"COL1A1_ITGA9_ITGB1","COL1A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C4","COL1A1","ITGA9_ITGB1",0.0019613255024202,0,"COL1A1_ITGA9_ITGB1","COL1A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C7","COL1A1","ITGA9_ITGB1",0.0017132470708406,0,"COL1A1_ITGA9_ITGB1","COL1A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C8","COL1A1","ITGA9_ITGB1",0.00391213860545833,0,"COL1A1_ITGA9_ITGB1","COL1A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C2","COL1A2","ITGA9_ITGB1",0.00419532629946585,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C2","C3","COL1A2","ITGA9_ITGB1",0.0020132002940941,0.02,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C3","C3","COL1A2","ITGA9_ITGB1",0.00280269785685135,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C3","COL1A2","ITGA9_ITGB1",0.0111290471672382,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C4","COL1A2","ITGA9_ITGB1",0.00469528538323245,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C7","COL1A2","ITGA9_ITGB1",0.0041028233572644,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C8","COL1A2","ITGA9_ITGB1",0.00933995665287409,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C5","C2","COL2A1","ITGA9_ITGB1",0.000102281811781346,0,"COL2A1_ITGA9_ITGB1","COL2A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C5","C3","COL2A1","ITGA9_ITGB1",0.000273181293073159,0,"COL2A1_ITGA9_ITGB1","COL2A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C5","C4","COL2A1","ITGA9_ITGB1",0.000114526883378066,0,"COL2A1_ITGA9_ITGB1","COL2A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C5","C7","COL2A1","ITGA9_ITGB1",0.000100017531034441,0,"COL2A1_ITGA9_ITGB1","COL2A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C5","C8","COL2A1","ITGA9_ITGB1",0.000228861141687253,0,"COL2A1_ITGA9_ITGB1","COL2A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C3","C2","COL4A1","ITGA9_ITGB1",0.00178786864432519,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C2","COL4A1","ITGA9_ITGB1",0.001542277868658,0.04,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C3","C3","COL4A1","ITGA9_ITGB1",0.00476175012348023,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C3","COL4A1","ITGA9_ITGB1",0.00410933348731385,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C3","C4","COL4A1","ITGA9_ITGB1",0.0020015064709558,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C3","C8","COL4A1","ITGA9_ITGB1",0.00399212531755029,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C8","COL4A1","ITGA9_ITGB1",0.00344479148776158,0.01,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C3","C3","COL4A2","ITGA9_ITGB1",0.00580084917910556,0,"COL4A2_ITGA9_ITGB1","COL4A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C3","COL4A2","ITGA9_ITGB1",0.00656139262460376,0,"COL4A2_ITGA9_ITGB1","COL4A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C8","C3","COL4A2","ITGA9_ITGB1",0.00350906354691766,0.01,"COL4A2_ITGA9_ITGB1","COL4A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C3","C8","COL4A2","ITGA9_ITGB1",0.00486409928743589,0.01,"COL4A2_ITGA9_ITGB1","COL4A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C8","COL4A2","ITGA9_ITGB1",0.00550250614651194,0,"COL4A2_ITGA9_ITGB1","COL4A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C2","COL4A3","ITGA9_ITGB1",8.24573245797548e-05,0,"COL4A3_ITGA9_ITGB1","COL4A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C5","C2","COL4A3","ITGA9_ITGB1",8.90940941256504e-05,0,"COL4A3_ITGA9_ITGB1","COL4A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C3","COL4A3","ITGA9_ITGB1",0.000220239986053567,0,"COL4A3_ITGA9_ITGB1","COL4A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C5","C3","COL4A3","ITGA9_ITGB1",0.000237963874380112,0,"COL4A3_ITGA9_ITGB1","COL4A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C4","COL4A3","ITGA9_ITGB1",9.23292484437796e-05,0,"COL4A3_ITGA9_ITGB1","COL4A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C5","C4","COL4A3","ITGA9_ITGB1",9.9760503469018e-05,0,"COL4A3_ITGA9_ITGB1","COL4A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C7","COL4A3","ITGA9_ITGB1",8.0631876349753e-05,0,"COL4A3_ITGA9_ITGB1","COL4A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C5","C7","COL4A3","ITGA9_ITGB1",8.71217332507322e-05,0,"COL4A3_ITGA9_ITGB1","COL4A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C8","COL4A3","ITGA9_ITGB1",0.000184507295672786,0,"COL4A3_ITGA9_ITGB1","COL4A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C5","C8","COL4A3","ITGA9_ITGB1",0.000199356156894732,0,"COL4A3_ITGA9_ITGB1","COL4A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C2","COL4A4","ITGA9_ITGB1",0.000143048913839222,0,"COL4A4_ITGA9_ITGB1","COL4A4 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C5","C2","COL4A4","ITGA9_ITGB1",0.000101453676332893,0.02,"COL4A4_ITGA9_ITGB1","COL4A4 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C3","COL4A4","ITGA9_ITGB1",0.000382038845505341,0,"COL4A4_ITGA9_ITGB1","COL4A4 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C5","C3","COL4A4","ITGA9_ITGB1",0.000270969826977768,0,"COL4A4_ITGA9_ITGB1","COL4A4 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C4","COL4A4","ITGA9_ITGB1",0.000160173798459244,0,"COL4A4_ITGA9_ITGB1","COL4A4 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C5","C4","COL4A4","ITGA9_ITGB1",0.000113599615683147,0.02,"COL4A4_ITGA9_ITGB1","COL4A4 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C7","COL4A4","ITGA9_ITGB1",0.000139882270794536,0.01,"COL4A4_ITGA9_ITGB1","COL4A4 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C5","C7","COL4A4","ITGA9_ITGB1",9.92077267542825e-05,0.03,"COL4A4_ITGA9_ITGB1","COL4A4 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C8","COL4A4","ITGA9_ITGB1",0.000320063610370604,0,"COL4A4_ITGA9_ITGB1","COL4A4 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C5","C8","COL4A4","ITGA9_ITGB1",0.000227008376055166,0,"COL4A4_ITGA9_ITGB1","COL4A4 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C2","COL6A1","ITGA9_ITGB1",0.0034879044359195,0,"COL6A1_ITGA9_ITGB1","COL6A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C3","C3","COL6A1","ITGA9_ITGB1",0.00329069004538858,0,"COL6A1_ITGA9_ITGB1","COL6A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C3","COL6A1","ITGA9_ITGB1",0.00926332753777568,0,"COL6A1_ITGA9_ITGB1","COL6A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C4","COL6A1","ITGA9_ITGB1",0.00390389021012649,0,"COL6A1_ITGA9_ITGB1","COL6A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C7","COL6A1","ITGA9_ITGB1",0.00341094604286165,0,"COL6A1_ITGA9_ITGB1","COL6A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C8","COL6A1","ITGA9_ITGB1",0.00777181034104428,0,"COL6A1_ITGA9_ITGB1","COL6A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C2","COL6A2","ITGA9_ITGB1",0.0030912452151827,0,"COL6A2_ITGA9_ITGB1","COL6A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C3","C3","COL6A2","ITGA9_ITGB1",0.00312918477040395,0,"COL6A2_ITGA9_ITGB1","COL6A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C3","COL6A2","ITGA9_ITGB1",0.00821527753970667,0,"COL6A2_ITGA9_ITGB1","COL6A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C4","COL6A2","ITGA9_ITGB1",0.00346008759214642,0,"COL6A2_ITGA9_ITGB1","COL6A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C7","COL6A2","ITGA9_ITGB1",0.00302301230544461,0.01,"COL6A2_ITGA9_ITGB1","COL6A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C8","COL6A2","ITGA9_ITGB1",0.00689133635023931,0,"COL6A2_ITGA9_ITGB1","COL6A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C2","COL6A3","ITGA9_ITGB1",0.00146348388539406,0,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C3","C3","COL6A3","ITGA9_ITGB1",0.000385552930830432,0.04,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C3","COL6A3","ITGA9_ITGB1",0.00389990254459276,0,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C5","C3","COL6A3","ITGA9_ITGB1",0.000535251474497006,0.01,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C4","COL6A3","ITGA9_ITGB1",0.00163842361885845,0,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C7","COL6A3","ITGA9_ITGB1",0.00143112889547525,0,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C4","C8","COL6A3","ITGA9_ITGB1",0.00326911755184022,0,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C5","C2","COL6A6","ITGA9_ITGB1",4.30443682625208e-05,0,"COL6A6_ITGA9_ITGB1","COL6A6 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C5","C3","COL6A6","ITGA9_ITGB1",0.000114977238717822,0,"COL6A6_ITGA9_ITGB1","COL6A6 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C5","C4","COL6A6","ITGA9_ITGB1",4.81979368861728e-05,0,"COL6A6_ITGA9_ITGB1","COL6A6 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C5","C7","COL6A6","ITGA9_ITGB1",4.20914111440557e-05,0,"COL6A6_ITGA9_ITGB1","COL6A6 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C5","C8","COL6A6","ITGA9_ITGB1",9.63211875606448e-05,0,"COL6A6_ITGA9_ITGB1","COL6A6 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C5","C2","COL9A1","ITGA9_ITGB1",0.00015628724155865,0,"COL9A1_ITGA9_ITGB1","COL9A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C5","C3","COL9A1","ITGA9_ITGB1",0.000417385039891915,0,"COL9A1_ITGA9_ITGB1","COL9A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C5","C4","COL9A1","ITGA9_ITGB1",0.000174996655207311,0,"COL9A1_ITGA9_ITGB1","COL9A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C5","C7","COL9A1","ITGA9_ITGB1",0.00015282758929313,0,"COL9A1_ITGA9_ITGB1","COL9A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C5","C8","COL9A1","ITGA9_ITGB1",0.000349677868225473,0,"COL9A1_ITGA9_ITGB1","COL9A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"C5","C2","LAMA1","ITGA9_ITGB1",0.000132190797295861,0,"LAMA1_ITGA9_ITGB1","LAMA1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C5","C3","LAMA1","ITGA9_ITGB1",0.000353046622376228,0,"LAMA1_ITGA9_ITGB1","LAMA1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C5","C4","LAMA1","ITGA9_ITGB1",0.000148016011325032,0,"LAMA1_ITGA9_ITGB1","LAMA1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C5","C7","LAMA1","ITGA9_ITGB1",0.000129264486967238,0,"LAMA1_ITGA9_ITGB1","LAMA1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C5","C8","LAMA1","ITGA9_ITGB1",0.00029577318188442,0,"LAMA1_ITGA9_ITGB1","LAMA1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C4","C2","LAMA2","ITGA9_ITGB1",0.00160284299828675,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C4","C3","LAMA2","ITGA9_ITGB1",0.00427027554438702,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C6","C3","LAMA2","ITGA9_ITGB1",0.00128839396830079,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C4","C4","LAMA2","ITGA9_ITGB1",0.00179441129557631,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C4","C7","LAMA2","ITGA9_ITGB1",0.00156741186589869,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C4","C8","LAMA2","ITGA9_ITGB1",0.00357980031079395,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C3","C2","LAMA3","ITGA9_ITGB1",6.83915021657779e-05,0,"LAMA3_ITGA9_ITGB1","LAMA3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C5","C2","LAMA3","ITGA9_ITGB1",0.00020134133970446,0,"LAMA3_ITGA9_ITGB1","LAMA3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C3","C3","LAMA3","ITGA9_ITGB1",0.000182675070022627,0,"LAMA3_ITGA9_ITGB1","LAMA3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C4","C3","LAMA3","ITGA9_ITGB1",8.64088618206569e-05,0,"LAMA3_ITGA9_ITGB1","LAMA3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C5","C3","LAMA3","ITGA9_ITGB1",0.000537667287583593,0,"LAMA3_ITGA9_ITGB1","LAMA3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C3","C4","LAMA3","ITGA9_ITGB1",7.65795720580954e-05,0.01,"LAMA3_ITGA9_ITGB1","LAMA3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C5","C4","LAMA3","ITGA9_ITGB1",0.000225443040571627,0,"LAMA3_ITGA9_ITGB1","LAMA3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C5","C7","LAMA3","ITGA9_ITGB1",0.000196884543861011,0,"LAMA3_ITGA9_ITGB1","LAMA3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C3","C8","LAMA3","ITGA9_ITGB1",0.000153036141600264,0.01,"LAMA3_ITGA9_ITGB1","LAMA3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C4","C8","LAMA3","ITGA9_ITGB1",7.23879412471687e-05,0.03,"LAMA3_ITGA9_ITGB1","LAMA3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C5","C8","LAMA3","ITGA9_ITGB1",0.000450457019317509,0,"LAMA3_ITGA9_ITGB1","LAMA3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C3","C3","LAMA4","ITGA9_ITGB1",0.0010215110226695,0,"LAMA4_ITGA9_ITGB1","LAMA4 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C4","C3","LAMA4","ITGA9_ITGB1",0.0010637010232589,0,"LAMA4_ITGA9_ITGB1","LAMA4 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C5","C3","LAMA4","ITGA9_ITGB1",0.000576486342731109,0.04,"LAMA4_ITGA9_ITGB1","LAMA4 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C8","C3","LAMA4","ITGA9_ITGB1",0.000735575980897479,0.02,"LAMA4_ITGA9_ITGB1","LAMA4 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C3","C8","LAMA4","ITGA9_ITGB1",0.000855887936082331,0.01,"LAMA4_ITGA9_ITGB1","LAMA4 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C4","C8","LAMA4","ITGA9_ITGB1",0.000891243547311011,0,"LAMA4_ITGA9_ITGB1","LAMA4 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C3","C2","LAMA5","ITGA9_ITGB1",0.000427244387827993,0.04,"LAMA5_ITGA9_ITGB1","LAMA5 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C2","C3","LAMA5","ITGA9_ITGB1",0.000609517735025613,0,"LAMA5_ITGA9_ITGB1","LAMA5 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C3","C3","LAMA5","ITGA9_ITGB1",0.00114049435958409,0,"LAMA5_ITGA9_ITGB1","LAMA5 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C5","C3","LAMA5","ITGA9_ITGB1",0.000873296109596939,0.01,"LAMA5_ITGA9_ITGB1","LAMA5 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C3","C4","LAMA5","ITGA9_ITGB1",0.00047837502667105,0.03,"LAMA5_ITGA9_ITGB1","LAMA5 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C3","C8","LAMA5","ITGA9_ITGB1",0.000955598317122301,0.01,"LAMA5_ITGA9_ITGB1","LAMA5 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C4","C2","LAMB1","ITGA9_ITGB1",0.00231357488187674,0.01,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C3","C3","LAMB1","ITGA9_ITGB1",0.00334284757343976,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C4","C3","LAMB1","ITGA9_ITGB1",0.00615650555098525,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C8","C3","LAMB1","ITGA9_ITGB1",0.00237292968363316,0.02,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"C4","C4","LAMB1","ITGA9_ITGB1",0.00258986795303119,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
