File,UMAP1,UMAP2,NDUFB7,Has_NDUFB7
Visium_control_P1.h5ad,-1.958798642729274,-2.504489483691704,1.0521958194997862,True
Visium_control_P1.h5ad,2.071944717790135,2.426828441761482,2.7381157568190386,True
Visium_control_P1.h5ad,-3.368495817755214,-1.0668268822207565,0.0,True
Visium_control_P1.h5ad,-1.7063512760147965,1.1052814401612168,2.387057016415087,True
Visium_control_P1.h5ad,0.6264586490645492,-0.8986310385241623,1.2171523332951102,True
Visium_control_P1.h5ad,3.131308559800633,-0.7098155640139694,1.4380172130898161,True
Visium_control_P1.h5ad,-2.743613954161159,-0.8210911177172775,1.1265746368049399,True
Visium_control_P1.h5ad,-2.7094082790360368,1.359551993750084,3.0026461168057597,True
Visium_control_P1.h5ad,1.072221283341893,0.8009450413212662,0.0,True
Visium_control_P1.h5ad,3.6114234966292464,0.5512260474190598,2.385562805843359,True
Visium_control_P1.h5ad,-1.7099094348893082,1.6294139005169754,1.350773887450378,True
Visium_control_P1.h5ad,2.072707180406102,1.5239177919850235,2.6482367017322623,True
Visium_control_P1.h5ad,-4.509226854418269,-0.7522886417880172,2.700831183507605,True
Visium_control_P1.h5ad,-2.2599127250657,0.28429054989670566,1.9239498070950576,True
Visium_control_P1.h5ad,-2.2882256465897477,0.6485264576897507,2.44925973766136,True
Visium_control_P1.h5ad,3.2162141841902816,2.451725540302742,2.5679083042635007,True
Visium_control_P1.h5ad,1.1461076778426253,-0.3256743572726364,1.3818856112177356,True
Visium_control_P1.h5ad,-1.6670637088761247,1.7090794421658402,2.4535721999112705,True
Visium_control_P1.h5ad,-1.09353351173257,1.6488772012219315,2.716830086408476,True
Visium_control_P1.h5ad,-3.0182015853867448,-0.8838687561526413,2.2958181667260744,True
Visium_control_P1.h5ad,-3.813609238241664,1.0404647566304093,2.509899423793957,True
Visium_control_P1.h5ad,2.4121003192916,-0.5929095171465988,1.5159313645246324,True
Visium_control_P1.h5ad,-1.0390100437149918,-1.5720296524539108,2.2276617095220828,True
Visium_control_P1.h5ad,3.1097097438826644,0.018497703217018158,2.5824811235234746,True
Visium_control_P1.h5ad,-2.2723483997330582,-0.95814091191436,2.6926191666688624,True
Visium_control_P1.h5ad,0.2223777812972152,-0.9890423439517135,1.8386760217791214,True
Visium_control_P1.h5ad,1.9595146221175277,1.4493083633408432,2.804323783436551,True
Visium_control_P1.h5ad,2.347640518571385,1.4402438975796585,1.6014855842436053,True
Visium_control_P1.h5ad,-2.1160452323899186,-0.665903272487175,1.3309770937292644,True
Visium_control_P1.h5ad,0.94162273826743,-1.2960355900302047,2.528181672377653,True
Visium_control_P1.h5ad,-4.899231995914928,0.024479208134162933,2.0586353350948854,True
