"source","target","pathway_name","prob","pval"
"C8","C8","EPHA",0.0402930060398973,0
"C8","C8","EPHB",0.0179423443058487,0.00666666666666667
"C8","C8","ESAM",0.0862247618889969,0.01
"C8","C8","FGF",0.00140296553826241,0.01
"C8","C8","FN1",0.0129330069263925,0.015
"C8","C8","HGF",0.000174532748491165,0
"C8","C8","IGF",9.87121098980377e-05,0
"C8","C8","IL1",0.000526459946297243,0
"C8","C8","JAM",0.06330165268842,0.00428571428571429
"C8","C8","LAMININ",0.0399638401567493,0.01
"C8","C8","MK",0.00868449415073527,0
"C8","C8","NOTCH",0.00417771538983879,0.0175
"C8","C8","PECAM1",0.15482596154358,0
"C8","C8","PERIOSTIN",0.00847919831845454,0
"C8","C8","PTPRM",0.0243002940551794,0
"C8","C8","SELE",0.00662042225901642,0.015
"C8","C8","SEMA3",1.2893074616944e-05,0.035
"C8","C8","TGFb",0.00019792347421949,0.0166666666666667
"C8","C8","THBS",0.00169319318945152,0.01
"C8","C8","TRAIL",0.0116581387144471,0
"C8","C8","TWEAK",0.0005537974754455,0
"C8","C8","VCAM",0.00454587271664842,0
"C8","C8","VEGF",0.000845860534100252,0.025
"C8","C8","VISFATIN",0.0109460229841769,0
