region,ndufb7,cm_score,fb_score,ndufb7_residual,cm_bin
FZ,1.7159656298585213,4.052414242648608,0.0,0.03743913252044617,Q4
FZ,0.0,3.3996301326893112,0.8220571550275557,-1.379187774016346,Q3
FZ,0.0,0.735816517277635,0.9197706465970438,-0.1576773931124809,Q1_low
FZ,0.0,0.7098302589903804,1.5789791836933973,-0.14576121246264784,Q1_low
FZ,0.0,3.1277353693556895,3.110296015994859,-1.254508526938434,Q2
FZ,0.0,3.3947785649327997,2.8493447490894397,-1.3769630536590542,Q3
FZ,0.0,2.2546243515426285,2.154793256679646,-0.8541373576607478,Q1_low
FZ,0.0,2.8929682306966997,0.7531763500028998,-1.1468544120604551,Q2
FZ,2.308773427217523,2.037520283483554,2.007410273096802,1.554190659763956,Q1_low
FZ,1.1867296122868913,1.5828652476548346,2.488646945412199,0.6406320942448795,Q1_low
FZ,2.7097318158482624,2.378431064768738,1.6886382815458618,1.7988220231506478,Q1_low
FZ,0.0,3.3902226081667095,2.5591717448584976,-1.374873887790793,Q3
FZ,1.9767033448251121,1.3102958270767529,2.010865329757954,1.5555944426632786,Q1_low
FZ,0.0,1.1871426223902024,2.086604953603516,-0.36463613804055284,Q1_low
FZ,0.0,3.443278969991307,1.4729652481869362,-1.3992032539171544,Q3
FZ,1.7744708192997822,3.379073857073905,0.8872354096498911,0.4047092693674583,Q3
FZ,0.0,2.723621435359083,2.6987607269061114,-1.0691992535760533,Q2
FZ,0.0,2.327654715865669,0.6861122590756369,-0.8876259424572477,Q1_low
FZ,0.0,3.7169502555214775,1.065220071649826,-1.5246971376845238,Q3
FZ,0.0,2.5825202058039665,2.752596787925054,-1.0044962970093125,Q1_low
FZ,3.413408377203164,2.6241983913059173,0.853352094300791,2.389800256471154,Q1_low
